"directorio","secuencia_p","orden","sex","age","relab","y_total_m","ocu","totalHoursWorked","p6210","sizeFirm","informal","fex_c"
4752906,1,5,0,24,1,1063211,1,48,6,4,0,215.129637673742
4752907,1,1,1,65,4,2e+06,1,75,6,2,1,267.56205978412
4752907,1,2,0,52,4,8e+05,1,98,5,2,1,267.56205978412
4752907,1,5,1,19,4,360000,1,21,6,2,1,267.56205978412
4752908,1,1,1,61,1,7e+05,1,40,3,4,1,197.976847215904
4752908,1,4,0,20,1,934556.5,1,40,6,5,0,197.976847215904
4752909,1,3,1,35,4,4e+05,1,25,5,2,1,199.265150079342
4752909,1,1,1,67,4,4e+05,1,25,3,2,1,199.265150079342
4752909,1,2,1,39,4,4e+05,1,45,6,2,1,199.265150079342
4752909,1,5,0,36,4,350000,1,21,5,1,1,199.265150079342
4752912,1,3,0,45,4,781242,1,36,6,4,1,204.19282371969
4752912,1,2,0,76,4,1e+05,1,66,3,1,1,204.19282371969
4752913,1,1,1,44,1,781242,1,50,3,4,1,333.945244860829
4752913,1,4,0,24,1,965244.6875,1,48,6,5,0,333.945244860829
4752914,1,1,1,70,5,3e+07,1,42,6,4,0,246.221335524921
4752914,1,2,0,67,1,7e+06,1,35,6,4,0,246.221335524921
4752915,1,3,0,24,1,1113333.375,1,48,5,5,0,264.683202368723
4752915,1,2,1,44,1,9e+05,1,48,4,2,1,264.683202368723
4752916,1,1,0,33,1,781242,1,70,4,2,1,311.12285809585
4752916,1,2,1,35,1,8e+05,1,60,4,2,1,311.12285809585
4752917,1,1,1,25,4,7e+05,1,98,4,1,1,358.667879706136
4752918,1,1,0,24,4,4e+05,1,40,6,1,0,280.324479842587
4752919,1,3,1,30,1,1201544.375,1,50,5,5,0,214.002608277616
4752920,1,1,1,21,1,994878.6875,1,48,6,4,0,220.186231757416
4752921,1,1,0,36,1,962743,1,56,3,5,0,204.544954283552
4752921,1,2,1,52,1,7e+05,1,60,3,2,1,204.544954283552
4752922,1,1,0,35,4,2e+05,1,55,5,2,1,226.35977122571
4752923,1,1,1,52,4,3e+05,1,45,6,1,1,257.158149478973
4752924,1,1,1,40,4,1e+06,1,30,3,1,1,229.267589128859
4752925,1,1,1,56,4,6e+05,1,42,4,1,1,246.221335524921
4752927,1,1,0,38,1,1083333.375,1,54,3,4,0,234.686302873577
4752927,1,2,1,43,1,1083333.375,1,54,3,4,0,234.686302873577
4752927,1,8,1,19,1,781242,1,54,5,4,0,234.686302873577
4752927,1,5,1,29,1,1315000,1,63,3,4,0,234.686302873577
4752927,1,6,0,21,1,9e+05,1,54,6,4,1,234.686302873577
4752932,1,1,1,78,5,1.5e+07,1,48,6,2,0,246.221335524921
4752933,1,2,0,51,4,2e+06,1,30,6,1,0,260.243097959074
4752935,1,1,1,74,5,2e+07,1,40,6,2,1,246.221335524921
4752936,1,1,1,51,1,60000,1,16,5,2,1,204.544954283552
4752936,1,2,0,27,1,1800000,1,48,6,5,0,204.544954283552
4752937,1,1,1,51,4,5e+05,1,70,5,2,0,234.012592637884
4752937,1,2,0,51,4,5e+05,1,70,4,2,1,234.012592637884
4752938,1,1,1,50,4,8e+05,1,40,3,1,1,237.449671681848
4752939,1,1,1,54,4,1e+07,1,20,6,1,0,232.737021196809
4752939,1,2,0,36,1,2704166.75,1,40,6,5,0,232.737021196809
4752940,1,1,1,39,1,1288211,1,48,3,3,0,237.449671681848
4752943,1,1,0,33,4,640000,1,40,5,1,1,275.611829357548
4752949,1,2,0,35,1,380000,1,18,4,2,1,233.678733050755
4752949,1,1,1,40,4,9e+05,1,48,3,1,1,233.678733050755
4752950,1,1,1,39,4,1e+07,1,50,6,1,0,237.449671681848
4752951,1,1,0,65,1,6e+05,1,40,4,2,1,235.292708536096
4752951,1,3,1,65,4,7e+05,1,40,4,2,1,235.292708536096
4752951,1,2,1,41,4,1800000,1,40,6,1,0,235.292708536096
4752952,1,1,1,58,1,975000,1,48,5,5,0,310.770727531988
4752952,1,3,0,28,1,896666.6875,1,48,4,5,0,310.770727531988
4752954,1,3,1,27,1,650000,1,48,4,3,1,184.492532887792
4752954,1,1,1,54,4,850000,1,50,3,1,1,184.492532887792
4752954,1,2,0,47,4,350000,1,48,4,1,1,184.492532887792
4752955,1,4,1,53,4,1500000,1,40,6,4,0,213.435454558445
4752955,1,3,1,47,1,525000,1,20,6,4,1,213.435454558445
4752956,1,2,1,45,1,2e+06,1,70,4,2,0,199.832303798513
4752956,1,4,0,50,1,781242,1,56,5,2,1,199.832303798513
4752956,1,5,0,21,1,1088211,1,48,6,5,0,199.832303798513
4752957,1,1,0,61,4,1e+05,1,40,1,1,1,326.139458930462
4752957,1,2,0,38,1,869453,1,48,5,2,1,326.139458930462
4752957,1,3,0,19,1,894453,1,48,5,5,1,326.139458930462
4752958,1,1,0,58,4,5e+05,1,30,3,1,1,246.221335524921
4752960,1,1,1,62,4,2e+05,1,2,4,1,1,235.292708536096
4752960,1,2,0,56,4,1e+05,1,8,3,1,1,235.292708536096
4752960,1,3,1,34,4,168000,1,24,4,1,1,235.292708536096
4752961,1,1,1,63,4,7e+05,1,10,6,1,1,235.292708536096
4752961,1,3,1,27,1,1566666.625,1,48,6,5,0,235.292708536096
4752962,1,1,1,47,4,1200000,1,40,4,1,1,247.377325408799
4752962,1,3,0,22,4,1400000,1,48,5,5,0,247.377325408799
4752963,1,2,0,38,1,4e+05,1,38,6,5,1,261.870799964012
4752964,1,3,0,26,1,2708333.25,1,48,5,4,0,196.696731317692
4752964,1,5,1,30,1,896666.6875,1,48,5,4,0,196.696731317692
4752965,1,3,0,38,1,2799044.5,1,36,6,5,0,236.796034554842
4752966,1,2,0,45,1,932743,1,54,5,5,0,208.956098205448
4752966,1,5,1,20,4,1500000,1,49,6,5,0,208.956098205448
4752967,1,1,1,54,4,6e+05,1,48,5,1,1,261.870799964012
4752968,1,1,1,53,5,1600000,1,48,4,2,1,176.310450334803
4752968,1,3,1,25,1,8e+05,1,48,4,2,1,176.310450334803
4752968,1,4,1,21,1,8e+05,1,48,4,2,1,176.310450334803
4752972,1,2,0,34,1,899453,1,48,6,4,0,301.999063688915
4752973,1,3,0,26,1,1227877.625,1,48,6,5,0,250.590042411324
4752973,1,4,1,29,1,1435000,1,65,5,5,0,250.590042411324
4752974,1,1,1,40,1,9483334,1,53,6,5,0,387.838555954461
4752974,1,2,0,42,2,1800000,1,40,6,5,0,387.838555954461
4752975,1,1,0,36,1,5333333.5,1,50,6,5,0,243.665648185634
4752976,1,1,1,43,1,4e+06,1,48,6,4,0,292.388445176658
4752976,1,2,0,33,2,2039044.375,1,48,6,5,0,292.388445176658
4752977,1,1,0,70,4,270000,1,21,4,1,1,229.64388575148
4752979,1,3,0,30,1,3166666.75,1,40,6,4,0,214.002608277616
4752979,1,2,1,38,1,1800000,1,40,6,2,1,214.002608277616
4752980,1,1,1,69,4,1e+06,1,30,6,1,0,246.221335524921
4752981,1,1,1,36,1,4983333.5,1,40,6,5,0,232.737021196809
4752981,1,2,0,50,1,14500000,1,40,6,5,0,232.737021196809
4752982,1,1,0,69,4,8e+05,1,45,4,1,1,218.715258762655
4752982,1,2,1,43,4,2e+06,1,40,6,1,0,218.715258762655
4752983,1,2,1,43,4,4e+05,1,40,4,1,1,207.78663177383
4752984,1,1,1,54,4,450000,1,12,4,1,1,230.932188614919
4752984,1,2,0,46,4,768000,1,32,3,1,1,230.932188614919
4752985,1,1,1,30,1,866666.6875,1,48,5,5,0,237.449671681848
4752986,1,2,0,27,4,6e+05,1,48,3,1,1,254.022576998152
4752986,1,1,1,34,5,8e+05,1,48,3,2,1,254.022576998152
4752987,1,2,0,31,4,1e+06,1,56,6,1,1,331.132842456118
4752987,1,1,1,33,1,2588333.25,1,52,5,4,0,331.132842456118
4752988,1,3,0,27,1,1093211,1,48,5,5,0,283.264650769722
4752988,1,2,1,32,1,1099453,1,48,5,5,0,283.264650769722
4752990,1,1,1,36,1,1773211,1,48,6,2,0,322.009048049183
4752990,1,2,0,33,1,2708333.25,1,48,6,4,0,322.009048049183
4752991,1,1,0,59,1,936119.6875,1,52,5,2,0,218.715258762655
4752991,1,2,1,29,1,1040000,1,48,6,5,0,218.715258762655
4752994,1,1,0,58,4,2e+06,1,30,5,1,1,229.64388575148
4752995,1,1,1,37,4,5e+06,1,26,6,1,0,237.449671681848
4752996,1,5,0,58,3,866666.6875,1,60,3,1,1,243.136387044819
4752997,1,3,0,23,1,8e+05,1,48,6,5,0,187.615373946249
4752999,1,1,0,41,2,3450000,1,48,6,5,0,243.665648185634
4753000,1,1,1,36,1,1804877.625,1,48,6,5,0,232.737021196809
4753000,1,2,0,32,1,1062877.75,1,49,6,5,0,232.737021196809
4753002,1,1,0,34,1,8650000,1,40,6,5,0,232.737021196809
4753002,1,2,1,26,1,2900000,1,45,6,5,0,232.737021196809
4753003,1,1,0,54,4,1e+06,1,60,6,1,0,243.665648185634
4753004,1,1,1,41,1,3950000,1,48,6,5,0,207.78663177383
4753004,1,2,1,29,1,2067000,1,48,6,5,0,207.78663177383
4753008,1,1,0,48,4,380000,1,24,5,1,1,232.737021196809
4753008,2,1,1,53,4,6e+05,1,64,4,1,1,232.737021196809
4753011,1,1,0,44,1,2253333.25,1,48,5,5,0,250.984610010679
4753012,1,2,0,24,1,1110000,1,43,5,5,0,270.71386133033
4753012,1,4,1,21,1,1288211,1,48,6,4,0,270.71386133033
4753014,1,1,0,48,2,2333333.25,1,40,6,5,0,224.931235266441
4753015,1,3,0,28,1,3137500,1,66,6,5,0,241.508685039882
4753016,1,1,0,52,1,1088211,1,40,6,4,0,241.860815603744
4753016,1,2,1,25,1,1398000,1,40,6,5,0,241.860815603744
4753018,1,4,1,27,1,5e+05,1,40,5,2,1,247.157507824497
4753020,1,1,1,66,4,5e+05,1,50,3,2,0,246.221335524921
4753021,1,1,0,49,4,5e+05,1,48,4,1,1,169.03392554525
4753021,1,2,0,21,1,1471544.375,1,40,6,5,0,169.03392554525
4753022,1,1,0,39,1,960953,1,48,5,4,0,195.421159876617
4753024,1,1,1,54,1,1e+06,1,65,6,3,1,195.421159876617
4753024,1,2,0,47,1,7e+05,1,65,5,3,1,195.421159876617
4753025,1,3,1,34,1,1024453,1,40,5,2,0,225.210377902779
4753025,1,4,0,38,1,1153211,1,52,5,5,0,225.210377902779
4753026,1,1,1,43,1,750000,1,48,3,2,1,322.009048049183
4753027,1,2,0,29,2,1633333.375,1,48,6,5,0,224.931235266441
4753028,1,2,0,35,3,918211,1,66,5,2,0,195.421159876617
4753029,1,1,1,54,1,568211,1,50,4,2,1,203.973256107245
4753029,1,3,1,30,4,5e+05,1,50,5,1,1,203.973256107245
4753029,1,5,1,27,4,4e+05,1,35,4,1,1,203.973256107245
4753029,1,8,1,21,4,5e+05,1,56,4,1,1,203.973256107245
4753030,1,2,0,61,4,4e+05,1,20,3,1,1,224.364081547271
4753030,1,4,1,32,4,5300000,1,40,6,5,0,224.364081547271
4753030,1,3,1,42,1,915286.3125,1,44,6,5,0,224.364081547271
4753031,1,3,0,22,1,9e+05,1,50,6,5,0,224.597375679313
4753031,1,2,1,22,1,840000,1,48,4,4,0,224.597375679313
4753031,1,1,0,47,1,720000,1,50,4,3,1,224.597375679313
4753033,1,3,1,51,1,1221666.625,1,48,5,5,0,207.78663177383
4753037,1,2,0,25,1,1866666.625,1,48,6,4,0,465.474042393618
4753037,1,1,1,51,1,3250000,1,50,6,3,0,465.474042393618
4753039,1,2,0,28,1,1194544.375,1,48,5,5,0,322.009048049183
4753040,1,2,0,23,4,3e+05,1,10,6,1,1,200.133810361656
4753040,1,1,1,31,2,2162500,1,77,6,5,0,200.133810361656
4753041,1,2,1,49,4,9e+05,1,60,4,2,1,218.715258762655
4753041,1,1,0,79,4,60000,1,10,1,1,1,218.715258762655
4753043,1,1,1,37,1,1.2e+07,1,60,6,5,0,644.018096098365
4753043,1,2,0,35,1,8500000,1,60,6,4,0,644.018096098365
4753044,1,1,1,29,1,3991666.75,1,60,6,5,0,237.449671681848
4753045,1,1,1,49,1,1288211,1,48,5,4,0,311.12285809585
4753045,1,3,1,24,1,869453,1,40,6,3,1,311.12285809585
4753048,1,3,0,30,1,965453,1,48,6,4,0,219.490157594918
4753048,1,2,0,56,1,869453,1,48,5,5,0,219.490157594918
4753048,1,1,1,59,1,1088211,1,48,4,5,0,219.490157594918
4753049,1,2,0,36,1,899453,1,48,3,3,0,241.860815603744
4753049,1,1,1,29,1,869453,1,48,5,3,0,241.860815603744
4753050,1,1,1,33,1,3166666.75,1,55,6,5,0,237.449671681848
4753052,1,2,0,45,4,1500000,1,24,6,1,1,261.828362928519
4753053,1,3,0,23,4,2300000,1,48,6,5,0,213.668748690488
4753054,1,2,0,38,1,1288211,1,48,6,3,0,529.366404737446
4753056,1,3,0,26,1,1092211,1,48,6,5,0,260.238553501938
4753057,1,1,1,30,4,3e+06,1,48,6,1,1,237.449671681848
4753058,1,3,1,21,1,1659044.375,1,48,6,5,0,261.913236999505
4753061,1,1,0,53,4,5e+05,1,48,3,1,1,238.952997700595
4753062,1,3,1,31,1,680000,1,70,5,4,1,250.942172975187
4753062,1,1,1,41,1,922496.9375,1,60,5,5,0,250.942172975187
4753062,1,4,1,18,1,6e+05,1,20,5,5,1,250.942172975187
4753062,1,2,0,48,1,962743,1,48,5,5,0,250.942172975187
4753064,1,1,1,28,1,8e+05,1,60,4,2,1,322.009048049183
4753066,1,1,0,53,1,1226666.625,1,48,4,5,0,234.240347215556
4753066,1,3,0,28,1,1408333.375,1,48,6,3,0,234.240347215556
4753067,1,2,1,50,5,9e+05,1,54,5,2,1,227.839053169591
4753067,1,1,0,56,4,4e+05,1,60,3,1,1,227.839053169591
4753067,1,3,1,24,1,7e+05,1,35,5,5,0,227.839053169591
4753068,1,1,0,44,1,1.2e+07,1,48,6,5,0,412.699573730884
4753069,1,2,1,58,4,850000,1,48,5,1,1,262.798785298361
4753069,1,3,1,58,1,750000,1,48,5,2,1,262.798785298361
4753070,1,2,1,64,4,6e+05,1,40,3,1,1,276.253394013344
4753070,1,3,1,29,4,6e+05,1,30,5,1,1,276.253394013344
4753070,1,4,1,55,1,932743,1,48,5,4,0,276.253394013344
4753070,1,5,1,57,4,8e+05,1,56,5,1,1,276.253394013344
4753072,1,3,0,24,1,866666.6875,1,48,6,5,0,232.051031045818
4753073,1,2,1,60,4,1200000,1,55,4,1,1,264.468924338791
4753074,1,1,1,30,1,934556.5,1,48,5,5,0,232.737021196809
4753074,1,2,0,27,1,948211,1,48,6,4,0,232.737021196809
4753076,1,1,1,53,4,1e+07,1,40,6,1,0,474.899343363696
4753077,1,1,1,62,4,5e+05,1,50,3,1,1,264.955748444113
4753078,1,1,1,24,4,6e+05,1,50,5,2,1,240.196216117684
4753079,1,1,1,35,1,865791.6875,1,50,4,5,0,252.747005557077
4753079,1,2,0,38,4,50000,1,20,5,1,1,252.747005557077
4753080,1,1,0,45,1,806666.6875,1,48,5,5,0,243.665648185634
4753081,1,1,0,28,1,2050000,1,48,6,5,0,243.665648185634
4753082,1,1,1,51,4,4e+06,1,30,6,1,1,316.21059711285
4753082,1,2,0,49,1,9750000,1,48,6,4,0,316.21059711285
4753083,1,1,1,29,1,1238211,1,48,6,5,0,322.009048049183
4753083,1,2,0,27,1,2210877.75,1,48,6,5,0,322.009048049183
4753084,1,2,1,33,1,935244.6875,1,48,5,5,0,216.711260135096
4753084,1,1,1,61,1,935244.6875,1,60,3,4,0,216.711260135096
4753085,1,1,0,24,1,960244.6875,1,48,5,5,0,280.324479842587
4753086,1,1,0,69,4,5e+05,1,24,4,1,1,218.715258762655
4753086,1,2,1,30,1,781242,1,48,5,2,0,218.715258762655
4753087,1,1,1,31,1,864575.3125,1,48,3,4,0,209.257604768591
4753087,1,2,1,24,1,900703,1,48,5,3,0,209.257604768591
4753087,1,3,0,23,1,869453,1,48,3,5,0,209.257604768591
4753088,1,1,0,25,1,833333.3125,1,48,6,3,0,217.095743722945
4753088,1,3,1,29,1,780000,1,48,4,4,1,217.095743722945
4753088,1,2,1,44,1,8e+05,1,60,4,5,0,217.095743722945
4753089,1,1,1,57,4,5e+05,1,24,3,1,1,299.842100543163
4753089,1,2,0,64,4,2e+05,1,21,3,1,1,299.842100543163
4753089,2,2,0,41,1,962703,1,48,4,3,0,299.842100543163
4753089,2,1,1,43,1,8e+05,1,48,4,2,1,299.842100543163
4753090,1,1,0,40,1,911953,1,48,3,5,0,206.349786865442
4753096,1,1,1,61,5,1.5e+07,1,50,6,3,0,470.585417072191
4753097,1,1,1,44,1,2900000,1,66,5,5,0,228.02437071177
4753097,1,2,0,49,1,1396544.375,1,45,6,4,0,228.02437071177
4753097,1,3,0,27,1,2958333.5,1,40,6,5,0,228.02437071177
4753098,1,1,0,42,1,8e+05,1,48,3,2,1,282.930791182594
4753098,1,4,1,39,1,929453,1,48,3,4,0,282.930791182594
4753099,1,1,1,32,1,1150000,1,60,5,5,0,237.449671681848
4753100,1,1,1,30,2,3666666.75,1,48,6,5,0,232.737021196809
4753101,1,1,1,21,1,8e+05,1,48,5,2,1,289.448274249523
4753101,1,2,0,23,1,4e+05,1,40,5,2,1,289.448274249523
4753102,1,1,1,29,1,1165556.5,1,48,5,5,0,220.143794721924
4753104,1,1,0,70,4,5e+05,1,30,3,1,1,229.64388575148
4753105,1,6,0,20,1,869453,1,48,6,3,0,310.113697868749
4753105,1,1,0,55,3,1004877.6875,1,56,5,2,0,310.113697868749
4753105,1,3,0,24,1,992744.6875,1,48,5,2,0,310.113697868749
4753106,1,1,1,27,1,979453,1,40,4,4,0,289.40583721403
4753107,1,1,0,40,1,897866.6875,1,48,5,4,0,252.789442592569
4753108,1,1,1,34,1,8e+05,1,54,5,2,1,232.737021196809
4753108,1,2,0,46,4,8e+05,1,66,3,1,1,232.737021196809
4753109,1,1,1,41,1,3900000,1,48,6,5,0,257.459656042116
4753110,1,1,0,54,4,5e+05,1,40,5,1,1,224.931235266441
4753111,1,1,1,56,5,2e+06,1,48,4,2,1,264.955748444113
4753112,1,1,0,38,1,932743,1,56,5,5,0,215.473581272377
4753113,1,3,0,24,1,918211,1,48,5,5,0,230.071448448875
4753113,1,1,1,50,4,7e+05,1,48,4,1,1,230.071448448875
4753113,1,2,0,46,4,4e+05,1,77,4,1,1,230.071448448875
4753113,1,6,0,22,1,1e+06,1,70,5,4,1,230.071448448875
4753114,1,2,0,48,1,8e+05,1,50,5,3,1,230.932188614919
4753114,1,1,1,50,1,1527544.375,1,48,5,5,0,230.932188614919
4753114,1,3,1,25,1,954877.6875,1,48,6,5,0,230.932188614919
4753115,1,6,0,27,1,1171544.375,1,48,6,4,0,347.814042776789
4753115,1,2,0,27,1,1014877.6875,1,48,6,5,0,347.814042776789
4753116,1,1,0,31,3,8e+05,1,48,5,1,1,402.199717530114
4753117,1,1,1,36,1,1381211,1,48,5,5,0,237.449671681848
4753118,1,2,0,39,4,1e+05,1,18,3,1,1,261.870799964012
4753118,1,1,1,49,4,5e+05,1,48,3,1,1,261.870799964012
4753119,1,1,0,35,1,994556.5,1,54,5,1,0,322.051485084675
4753120,1,1,1,63,4,1500000,1,40,6,4,1,264.955748444113
4753122,1,1,1,49,4,1200000,1,48,6,5,0,235.292708536096
4753122,1,3,1,55,1,781242,1,48,5,5,0,235.292708536096
4753123,1,1,1,40,1,1099453,1,72,4,3,0,257.459656042116
4753124,1,1,1,24,1,965244.6875,1,48,5,4,0,289.448274249523
4753125,1,1,0,54,4,8e+05,1,60,4,2,1,399.328053717475
4753125,1,6,0,24,1,8e+05,1,40,4,4,1,399.328053717475
4753125,1,12,1,19,4,980000,1,70,4,1,1,399.328053717475
4753126,1,1,1,33,1,929953,1,48,5,5,0,371.261106181021
4753126,1,2,0,34,1,1917377.625,1,48,6,4,0,371.261106181021
4753127,1,1,1,43,1,877242,1,72,3,4,0,237.449671681848
4753128,1,1,1,42,1,1.2e+07,1,55,6,5,0,342.01903240945
4753128,1,2,0,37,4,2500000,1,15,6,1,0,342.01903240945
4753129,1,1,1,30,1,1271544.375,1,48,5,4,0,301.999063688915
4753129,1,2,0,25,1,480000,1,54,5,2,1,301.999063688915
4753131,1,2,0,33,4,1500000,1,12,6,1,1,215.431144236885
4753131,1,1,1,33,1,938771,1,48,6,4,0,215.431144236885
4753132,1,1,1,36,4,3e+05,1,5,6,1,0,237.449671681848
4753133,1,2,0,23,1,6e+05,1,48,4,2,1,309.415821574298
4753134,1,1,1,31,1,2030000,1,72,5,5,0,283.264650769722
4753134,1,2,0,29,1,1243211,1,48,6,5,0,283.264650769722
4753135,1,3,0,31,1,906119.6875,1,48,6,2,0,236.796034554842
4753135,1,1,0,65,4,280000,1,14,3,1,1,236.796034554842
4753135,1,2,0,34,1,932743,1,48,4,5,0,236.796034554842
4753136,1,2,0,20,1,9e+05,1,48,6,5,0,275.611829357548
4753137,1,2,0,19,1,5e+05,1,72,4,2,1,200.133810361656
4753137,1,1,1,26,1,869453,1,48,5,4,0,200.133810361656
4753138,1,1,0,29,1,987244.6875,1,48,5,3,0,332.937675038008
4753139,1,1,1,46,1,8e+05,1,60,5,2,0,237.449671681848
4753140,1,5,1,19,1,820000,1,60,5,3,1,318.582053016726
4753140,1,1,1,21,4,1200000,1,72,5,2,1,318.582053016726
4755707,1,1,1,61,4,7e+06,1,7,6,1,0,244.60182048521
4755707,1,3,0,29,1,3200000,1,48,6,3,0,244.60182048521
4755707,1,4,1,26,1,5191666.5,1,60,6,5,0,244.60182048521
4755860,1,1,1,39,1,4e+06,1,48,6,5,0,227.510631909004
4755860,1,2,0,32,1,2500000,1,48,6,5,0,227.510631909004
4755861,1,1,1,23,1,3e+05,1,35,5,2,1,285.679431433389
4755861,1,2,0,19,1,930000,1,48,5,2,1,285.679431433389
4757302,1,1,0,61,4,4e+05,1,50,4,1,1,218.337476075395
4757302,1,2,1,28,1,2166666.75,1,54,6,5,0,218.337476075395
4757303,1,2,1,52,5,4e+07,1,60,6,2,0,227.510631909004
4757303,1,1,0,49,5,4e+07,1,60,6,2,0,227.510631909004
4757305,1,1,1,34,4,1e+06,1,48,3,1,1,460.015686215609
4757306,1,2,0,22,1,865000,1,52,5,2,1,324.532867177646
4757314,1,2,0,52,1,1611211,1,48,6,5,0,292.522102620111
4757316,1,1,0,41,4,1200000,1,72,4,1,1,295.693696275342
4757318,1,2,1,45,4,1500000,1,50,4,1,1,227.510631909004
4757318,1,1,0,44,4,150000,1,65,4,1,1,227.510631909004
4757320,1,1,0,34,1,860000,1,48,4,4,0,297.654686615606
4757323,1,1,1,44,1,1746333.375,1,60,6,5,0,269.813294528539
4757325,1,1,0,27,1,927786.3125,1,52,5,2,0,282.671859405467
4757326,1,1,1,22,1,840000,1,63,6,2,1,285.679431433389
4757327,1,2,1,40,4,8e+05,1,40,3,1,1,199.202662834903
4757328,1,2,0,31,4,20000,1,10,5,1,1,295.252041427986
4757328,1,1,1,37,4,780000,1,20,6,1,1,295.252041427986
4757333,1,2,1,38,4,5e+06,1,45,6,1,0,227.510631909004
4757333,1,1,0,35,1,6750000,1,40,6,5,0,227.510631909004
4757335,1,2,1,59,4,950000,1,42,3,1,0,244.060423913251
4757336,1,1,1,31,1,1188211,1,60,6,5,0,227.510631909004
4757336,1,2,0,33,1,1021544.3125,1,48,5,5,0,227.510631909004
4757337,1,1,1,63,4,3e+05,1,84,3,2,0,242.735459371184
4757337,1,3,1,38,1,869453,1,48,6,5,0,242.735459371184
4757338,1,3,1,26,4,6e+05,1,24,6,1,1,163.617903426288
4757338,1,2,0,25,4,781242,1,50,6,1,1,163.617903426288
4757339,1,1,0,27,1,4200000,1,48,6,5,0,227.510631909004
4757339,1,2,1,25,1,1500000,1,48,6,5,0,227.510631909004
4757340,1,1,1,28,1,5833333.5,1,50,6,4,0,263.095391317619
4757341,1,2,0,31,4,6e+05,1,45,6,2,1,227.510631909004
4757341,1,1,1,44,4,1e+06,1,40,5,1,1,227.510631909004
4757343,1,1,0,53,2,2333333.5,1,48,6,5,0,208.03400965728
4757345,1,2,1,51,4,5e+05,1,60,6,1,0,163.617903426288
4757345,1,3,0,25,4,781242,1,48,6,4,0,163.617903426288
4757346,1,2,0,37,1,860000,1,48,5,5,0,301.969944638906
4757346,1,1,1,42,5,2e+06,1,70,4,2,1,301.969944638906
4757347,1,2,1,30,1,8e+05,1,40,6,4,1,295.252041427986
4757348,1,1,1,61,4,1e+06,1,60,3,1,1,244.060423913251
4757349,1,1,1,41,1,966556.5,1,40,6,5,0,199.202662834903
4757350,1,1,0,72,4,150000,1,5,3,1,0,199.644317682258
4757351,1,1,0,55,1,3e+06,1,50,6,5,0,199.644317682258
4757352,1,2,0,48,4,1500000,1,48,6,5,0,310.676523485481
4757353,1,2,0,42,4,3e+05,1,76,5,2,1,240.946438330844
4757353,1,1,1,44,1,999453,1,48,3,5,0,240.946438330844
4757354,1,1,0,25,2,4e+06,1,35,6,5,0,227.95228675636
4757355,1,2,0,51,4,1e+05,1,5,5,1,1,227.068977061648
4757355,1,1,1,54,2,1109660,1,48,5,5,0,227.068977061648
4757356,1,1,0,60,1,935244.6875,1,48,4,5,0,286.078885594377
4757356,1,2,1,32,1,781242,1,60,4,5,1,286.078885594377
4757357,1,5,1,28,1,3350000,1,48,6,5,0,217.89582122804
4757357,1,2,1,34,4,1500000,1,60,6,3,1,217.89582122804
4757357,1,1,0,41,1,1496544.375,1,50,6,5,0,217.89582122804
4757359,1,1,1,28,1,1e+06,1,50,5,2,1,349.971614077093
4757360,1,1,1,51,1,1841666.625,1,48,5,5,0,249.653017177419
4757362,1,1,1,35,1,869453,1,48,5,5,0,227.510631909004
4757362,1,2,0,32,1,869453,1,48,5,5,0,227.510631909004
4757363,1,1,0,29,1,781242,1,70,6,2,1,227.510631909004
4757363,1,2,1,29,1,1288211,1,60,6,2,0,227.510631909004
4757364,1,1,0,22,1,2e+06,1,61,5,5,0,270.254949375894
4757365,1,1,1,33,1,781242,1,60,5,5,1,310.676523485481
4757365,1,2,0,33,1,781242,1,48,5,5,1,310.676523485481
4757366,1,1,0,56,5,1e+06,1,48,6,2,1,298.779996562358
4757366,1,2,1,55,4,7e+05,1,35,5,1,1,298.779996562358
4757367,1,2,0,30,1,8e+05,1,65,6,3,1,242.935113966499
4757367,1,1,1,27,1,1073742,1,70,5,5,0,242.935113966499
4757368,1,1,0,43,1,866666.6875,1,48,3,5,0,324.553984754676
4757368,1,3,1,22,1,1113333.375,1,48,6,5,0,324.553984754676
4757368,1,2,0,23,1,975000,1,48,6,5,0,324.553984754676
4757369,1,1,0,24,1,2054166.625,1,42,6,5,0,270.254949375894
4757370,1,1,0,43,1,1718211,1,40,6,5,0,243.376768813855
4757371,1,2,0,43,1,6900000,1,40,6,5,0,242.935113966499
4757371,1,1,1,51,4,1e+06,1,48,6,1,1,242.935113966499
4757372,1,2,1,38,1,888211,1,48,5,4,1,199.202662834903
4757373,1,1,1,59,4,1500000,1,42,6,1,1,294.510778255767
4757375,1,3,1,23,4,8e+05,1,42,6,1,1,259.484905970746
4757376,1,2,0,60,4,50000,1,48,3,1,1,244.060423913251
4757377,1,4,1,30,1,3100000,1,40,6,4,0,131.768523082487
4757377,1,2,1,52,1,1604877.625,1,48,5,5,0,131.768523082487
4757380,1,3,0,39,1,877033.6875,1,48,4,3,0,263.195237153743
4757381,1,1,1,54,1,908211,1,72,4,4,0,295.252041427986
4757382,1,1,0,45,1,934556.5,1,48,6,2,0,199.085430558665
4757382,1,2,0,25,1,1900000,1,40,6,5,0,199.085430558665
4757385,1,3,0,45,3,3e+05,1,30,6,1,1,195.033290364436
4757385,1,4,0,35,1,1109211,1,48,5,5,0,195.033290364436
4757387,1,1,1,52,1,995252.6875,1,48,6,4,0,369.711354157887
